,0,1,2
57,7.581656900550548,6.810513628324409,6.731738956532526
58,7.543691314591815,6.844292967451095,6.734484884646493
59,7.538392398781655,6.889308893824052,6.843033868918734
60,7.57558245609047,6.942180632467439,6.742681298518942
61,7.4995590002284995,6.86314793494855,6.826046308554913
62,7.577764329839335,6.946944331626923,6.735056731538902
63,7.583628508556939,6.941522283279648,6.733268250606288
64,7.577440792368987,6.946907441859547,6.736098387496743
65,7.321434461720452,6.964520705783537,6.92378705738963
66,7.676198636380149,6.757453721434401,6.632573599375765
67,7.551463092251118,6.877122524864065,6.802162498197182
68,7.677973971472779,6.775256874303662,6.644694066129695
69,7.022891114527928,7.313126161705431,7.3029721770696785
70,7.330402828470383,7.139621056124211,7.029730514470477
71,7.274238350886143,7.096235147472536,6.9797774824732075
72,7.137392264721576,7.269110411836398,7.265562289293316
73,7.07889898961922,7.22861379165075,7.149185196935977
74,7.482107891731649,6.971488272797416,6.8051434286647945
75,7.683301705261334,6.754762720628746,6.629845995123206
76,7.578563797988352,6.864372063579105,6.789521479208279
77,6.831713225096271,7.446471765481116,7.149991630636413
78,7.588283306482017,6.967100140969894,6.795828784922656
79,7.580683011055985,6.874747325564718,6.780089957696762
80,7.422061019769177,6.976793209335654,6.961845993299908
81,7.477394209197307,6.971036455126909,6.809023843443136
82,7.62620037407509,6.880488715364505,6.738001670522609
83,7.5510253882155975,6.907676059587332,6.822344137031481
84,7.622040158048328,6.896447381555502,6.758922856271747
85,6.867116706246489,7.451843035916435,7.1530668743289505
86,7.224056955097084,7.036829397658098,6.878667353587221
87,7.211102012719178,7.025299463982404,6.874516070285828
88,6.661985581845085,7.510650005646408,7.425751130368007
89,6.740598370721802,7.491616904207219,7.348296600864664
90,7.361587449180978,6.950333613108956,6.812242654983963
91,7.180712258182785,7.043518610546803,6.891468333183866
92,6.715605852974984,7.490934704736122,7.335229503546139
93,6.8622550831733955,7.4391174171199905,7.150876099129983
94,7.54342857344837,6.795978775206057,6.73836588201857
95,7.55792216511617,6.780107677296428,6.721058087894824
96,7.563593312385635,6.93651299480494,6.798198135870196
97,6.644879510109455,7.575119972344803,7.484102156742155
98,6.687768117538023,7.440786935728093,7.325155439403509
99,7.090425795649885,7.059044119088451,6.932142160338595
100,7.551294637008158,6.7841572488940445,6.716199268560503
101,7.382396484851918,7.001543282657832,6.886102006162293
102,7.419496923787294,6.793312357551989,6.728347675263751
103,7.314401312947947,6.845667529047001,6.738549051330833
104,6.71476733397948,7.608004959405016,7.421234609163611
105,7.388185229879444,7.051453977584138,6.9521892048185965
106,7.5085625172775226,6.92497970619172,6.787386494674139
107,7.496050973066348,6.905637043231569,6.794557768270003
108,7.4808210841252185,6.92110798110119,6.772123421298197
109,7.687975972282895,6.820059474705912,6.661857587425987
110,7.676177707879402,6.829921787766562,6.678257838729387
111,7.569757962710793,6.741615604372291,6.625062073376543
112,7.273423490903005,7.1048214162502275,7.037152936101726
113,7.58338602800954,6.777441228990737,6.710880507701122
114,7.642001769124784,6.69882987640369,6.587276530704176
115,6.9601560427299,7.289542082675453,7.080916875470291
116,7.565792521374905,6.851436368618065,6.789752283809
117,7.5918907874935355,6.781794234256866,6.715353125644797
118,7.06885194286508,7.29685082532956,7.106068015509231
119,7.542479815541836,6.624460690792538,6.508586460715191
120,7.212603401754953,7.174542065611204,7.014055085054369
121,7.292352274702125,7.055994536773638,6.942111421806352
122,7.570283097018779,6.849639787877113,6.771520783059396
123,7.2128498143837865,7.169877421513681,7.011108909081175
124,7.22294897396156,7.069029758034265,6.887362598700289
125,7.051332552770705,7.283125639424274,7.1264384703180745
126,7.479851824760887,6.904979928395106,6.7939066068776155
127,7.1604271278643985,7.129871354567127,6.991927110323125
128,7.600457715235306,6.962863041170862,6.805521548242908
129,7.178462565299783,7.196945547547246,7.070126098303999
130,7.601336557147171,6.9507628289033665,6.798792377814763
131,7.619423193935203,6.979687229355055,6.798824894304584
132,7.175455034474386,7.147581939590345,6.979705903860469
133,7.620084166280834,6.982566243381391,6.800474957095582
134,7.583526794063525,6.690196961267779,6.579751315874901
135,7.64025059159368,6.642144134851727,6.553460913797489
136,7.375661714871155,6.947490355191317,6.955739309570743
137,7.442249169406049,7.073328055383139,7.004049455259313
138,6.755390603795376,7.419798989612682,7.28097864210558
139,7.556293814026994,6.914523356119436,6.790379999352918
140,7.257674612099739,7.197701979100502,7.141492659636897
141,7.56201373137208,6.908779499168048,6.7797922545096645
142,7.2668270841012,7.2012403174276285,7.144360755806117
143,7.496091547979838,6.790727854944742,6.656812255941162
144,7.234423316914912,7.184807501650246,7.158681641059299
145,7.347714656387542,7.064318393143777,6.980745397215833
146,7.205895382816383,7.058894182123637,6.968635285923467
147,7.457685269913108,6.810809079183319,6.679958024881314
148,7.354411909135274,7.055521792361154,6.97616424101224
149,7.344173774320719,7.082340056675073,6.986292539475722
150,7.0049192707098555,7.335622104423187,7.101297671055033
151,7.157630001272412,7.168301805639646,7.155777543722457
152,7.327792377531006,7.102333250526395,7.0131586842199924
153,7.492649535469695,6.8902509037016015,6.8781752424118405
154,7.278646275752971,7.132581559350152,7.027315844894114
155,7.484299708721367,6.896476082794371,6.884600080747196
156,7.294507363974458,7.119498518768483,7.020805556067247
157,7.526425709277464,6.893635294114132,6.8477217073599315
158,7.391248440298053,7.08531974197428,6.9916476709710205
159,7.368263701773837,7.095486005680799,7.016856544133482
160,6.838393544208135,7.468672672636948,7.2778234823351795
161,6.8596671395933075,7.4253504709230045,7.251076881375382
162,6.715251398239034,7.458060139804082,7.351780228570776
163,7.0199865511155615,7.302991900526571,7.161427423293003
164,6.9139702682005115,7.340248436340108,7.204539278841568
165,6.713888921578618,7.470518886620402,7.376399438089528
166,7.444903361955049,6.999971033385127,6.926397207266418
167,6.749931957670472,7.432965650251965,7.335130513484629
168,6.755018491543729,7.397639471578961,7.259115699178726
169,7.427286545416476,6.933827885870855,6.889110613326557
170,7.128915393169567,7.123289122771124,7.002121420612187
171,6.951313842233843,7.352174507777678,7.16432269607653
172,7.254313739587826,7.016018430038453,6.895676736313144
173,6.584894600785834,7.6806321105779185,7.596013855326665
174,6.888428184954141,7.35141498350025,7.151247823823663
175,7.462475183091377,6.923544887070321,6.8660066104062185
176,6.586191347746872,7.6829159976014925,7.596022219776177
177,7.550062459079803,6.648441514459618,6.535171658719739
178,6.788439217850543,7.454089345484919,7.255079717650216
179,7.301340537010025,6.944839605862743,6.797348321734649
180,7.363364634695749,7.05736072132373,6.991970643824741
181,6.814356149925138,7.370415782930898,7.141011940242619
182,6.568965131731785,7.6525660084613705,7.566320585017791
183,7.197873141270731,6.788601305623484,6.722830697311307
184,7.278208655211946,6.943282212673564,6.817456623313575
185,6.756859447240867,7.549711504927375,7.410722820058695
186,7.349813796936981,6.750200632716208,6.638911811257852
187,7.3221573204548545,6.788885603350039,6.667010883198666
188,6.775206536412965,7.429275239568645,7.33865790389371
189,6.797248231616631,7.484648111781284,7.286698835181079
190,6.552803821559712,7.714859082632487,7.588671399970248
191,7.519182520437792,6.870704373019956,6.819703568213108
192,6.990892160567595,7.330946680696366,7.133819539904234
193,6.573115764065628,7.573245150580377,7.423397690040125
194,7.275298170008945,6.973041076895244,6.813218536068423
195,6.763356535321682,7.437749639925689,7.347885212712633
196,6.887101269459238,7.2571176812889355,7.116488602119839
197,7.525445278805099,6.869397447833995,6.822822200351198
198,7.07200990207722,7.15863460174482,6.960064243436804
199,6.5466922698345265,7.6857882288215045,7.564516844306439
200,6.8175758413458185,7.388602016300299,7.296600178830798
201,6.553734851496626,7.72997371356717,7.59170028375514
202,6.855737128966717,7.308212841873922,7.156327594468004
203,6.581773920694002,7.722552575067567,7.665820079143215
204,6.579300162988361,7.707935561532038,7.653894571142397
205,6.536737492864031,7.684135634023607,7.578539941648073
206,6.5378577742400505,7.683065153231408,7.583734185859369
207,6.57489578969836,7.710158742923256,7.654661351826421
208,6.5679569438045355,7.7902414251454895,7.667219708600422
209,6.567788511792858,7.787232315081633,7.664338887303332
210,7.517960740178746,6.9383589820723675,6.833665554958261
211,6.556396675228541,7.580923624317322,7.447421492403322
212,6.566767877498883,7.69644314019201,7.6381130791570975
213,6.567832864589307,7.782410860271342,7.657232620478078
214,6.559754218375796,7.748877869097129,7.621023275645039
215,6.535104556349855,7.651141945817036,7.512848070688876
216,6.56071014218844,7.738566837757329,7.666203534652868
217,6.564706087131805,7.714284527456023,7.576693696476972
218,6.572637044793694,7.700511854199564,7.640644268384698
219,7.424637425715844,6.9227957607436075,6.841145926707821
220,6.552571198073202,7.63667921767301,7.526676900690338
221,6.558298315301232,7.712307661530785,7.647686268381622
222,6.565884424506389,7.701162884905222,7.644768048029749
223,6.502638851501457,7.620832671299157,7.58313387157636
224,6.542699996629048,7.697461583048108,7.610487838530465
225,6.650415972300139,7.553324670232867,7.471323295308416
226,6.535621423612485,7.5974177413314345,7.52252591350286
227,6.5681228229582675,7.7060062197229655,7.647012524283055
228,6.541431651811509,7.655561346703284,7.553570318967106
229,6.585178954772827,7.600962811341569,7.476453676551034
230,6.695797022773779,7.542851329903468,7.341058456423967
231,6.496569984626705,7.6099139752852505,7.57241203689096
232,6.511908253200036,7.633347434097387,7.589630572569752
233,6.5225028642418925,7.632150821180092,7.567692796662832
234,6.527385000642265,7.744512905913814,7.619799961647391
235,6.496865218461913,7.609572724209337,7.569268084459603
236,6.500986502744276,7.620339053045626,7.569929078999801
237,6.527340470658515,7.745060666673719,7.620494444333496
238,6.539177840942465,7.62381968860746,7.469365595036778
239,6.61211953928689,7.486051726381503,7.35027912051439
240,6.803976360375861,7.4276641737505065,7.225384940098927
241,6.719594969818173,7.45475882376719,7.305520248973485
242,6.537703698718879,7.5885140644425375,7.450800725065549
243,6.557715840761151,7.537432093136886,7.405131775258185
244,6.749469927934247,7.450783948429331,7.292865385840123
245,6.5243286105256075,7.765683256186513,7.634673499634309
246,6.530896957567127,7.6705953693675575,7.513561505416876
247,6.859738710936492,7.333879424008755,7.223152048725963
248,6.574320294093116,7.500900568447862,7.403849629856651
249,7.503809720665641,6.954835966757464,6.837985163561913
250,6.515122241826201,7.7234044042932615,7.4817087510386076
251,6.561766558686326,7.500544906102842,7.398077063089059
252,7.4422368175297855,6.974401948121544,6.901314011368162
253,6.5101408895099615,7.742437221839319,7.469224960957773
254,6.513800800230602,7.731896788360421,7.478281381596099
255,7.048118249080454,6.986549170600695,6.800308934652371
256,7.498449825943935,6.960686098408874,6.847291316624416
257,6.518452180084846,7.732369981472532,7.506005655305775
258,6.639818392825349,7.4911771990112435,7.345231964893652
259,7.334149747553387,7.074502210567175,7.029105182278512
260,7.542064390029829,6.945994625268853,6.837917044302093
261,6.526593764929651,7.721711427456447,7.578528468359651
262,7.436066950033936,6.950440230672848,6.888100236512106
263,6.5388404013454124,7.66608938988999,7.546901459184402
264,6.566665288998017,7.601807578152169,7.461142499033598
265,6.5381942192149,7.652282148257454,7.546545380534263
266,6.564397772738285,7.6025418602311765,7.516066962404681
267,7.235488837807808,7.059339505286671,6.958879756649489
268,7.234069487870841,7.156707661151615,7.08706973816386
269,6.580715118009605,7.480355310526198,7.3750421179219705
270,6.577981440426026,7.634474171668115,7.498203955950203
271,6.945175576515873,7.226234227931337,7.097424420230936
272,6.677056847343044,7.433060490263092,7.289509105791687
273,6.553588890048709,7.678985483306721,7.556276147871932
274,6.766244173785056,7.345843915853614,7.2083067956962585
275,6.896280831421632,7.317025124272868,7.218811427518805
276,6.576683724027327,7.488179541183276,7.378592579486002
277,6.595314225305126,7.509131715222655,7.388003026205383
278,6.965561570825897,7.217004116179442,7.0748144792869185
279,7.115463393170843,7.2143501823838365,7.094525394648537
280,6.518357507362992,7.691019973571782,7.525419416696691
281,7.153324993500753,7.190404033308392,7.144608919943213
282,7.205631856906872,7.042195197719449,6.8771764641474435
283,6.6412727101931965,7.501070626680881,7.398804891582085
284,7.0926979019356775,7.178038036524514,7.085473917833152
285,6.987220592632772,7.188329421409216,7.01970578732171
286,7.018922138465415,7.281353667002499,7.267428918620479
287,7.157104891133423,7.119522009789181,7.131922818252224
288,6.988200680829702,7.349499053119768,7.397680815719823
289,6.552968662529707,7.724150706116116,7.591922524693864
290,7.249758239953967,7.043227129119527,6.880655926637824
291,6.518559674670464,7.693340706365071,7.527720023327698
292,6.513285504581146,7.6906529144474565,7.5255763897171635
293,6.541142011318057,7.688692312427281,7.576196865344085
294,6.687773376408587,7.443825205981837,7.221523433652338
295,6.523034888888854,7.709566368932163,7.542924409306764
296,6.52243389529277,7.699630732214633,7.538410062407532
297,6.659934418528202,7.483937336886389,7.403625830938208
298,6.783329288763941,7.451324618571654,7.1990223825109725
299,6.828085130783401,7.3722041707457,7.431062852858728
300,7.315605117861024,7.129417199670277,7.064531761565517
301,7.187625956387987,7.090390605725385,7.100719372565196
302,6.571284304545565,7.636541610374206,7.524377084425504
303,6.513948577797429,7.685063006265025,7.526515408330402
304,6.536529106021562,7.687668950855166,7.564835783793898
305,6.965227155374783,7.344478927921125,7.394091720828223
306,7.185993864340811,7.057542324751695,6.902048993164878
307,6.78732540903361,7.458335451019374,7.234345374378666
308,6.737154556432237,7.509611286415117,7.247755983714959
309,6.55194489435348,7.699539070735095,7.572092472576241
310,7.5073644035329625,6.861851645985296,6.7767667006110095
311,6.818484515928983,7.398255409788128,7.453512810546551
312,6.546037123399534,7.694125813608698,7.552627402477368
313,6.52443338860662,7.672493380095961,7.5386274842728085
314,6.670646200353157,7.581203818991533,7.4998153760531245
315,6.836148058582451,7.369172630418617,7.257783752156026
316,7.152049789827282,7.141914411873522,7.150900560094135
317,6.5519254847438475,7.612634568388981,7.482696677171359
318,6.536529989168645,7.687700595528322,7.5649487670467686
319,6.811568103954843,7.3791440764914675,7.2724950703668005
320,6.68641781446112,7.589933300752644,7.468765501859172
321,6.60390551087758,7.5991073147270916,7.489397616079077
322,6.569005131305857,7.660295300002312,7.55326738390432
323,7.259857065035565,7.138299854604641,7.038622907493329
324,7.217449577548472,7.047455128012264,6.875395913077835
325,7.516958957055054,6.799634430649882,6.724498971162028
326,6.552715002763613,7.7261007365999514,7.581875527612866
327,6.553194036854532,7.716313114165218,7.610856170818194
328,6.52517110886161,7.676833038123079,7.5360079090428735
329,7.259387642538766,7.158006152311249,7.0541096566507715
330,6.562850788145468,7.595256263832129,7.531154004695033
331,6.557646507115616,7.653577842570427,7.53003438776883
332,6.666819441529096,7.584961731977968,7.498768297784405
333,6.559783714472736,7.7593811912782575,7.6386112721915485
334,7.459061361278222,6.813808469258804,6.745982935314199
335,6.812486924344928,7.3923829779296115,7.450346372318772
336,6.550977969912783,7.706850097650073,7.606842228744213
337,6.542727835803,7.815904126032486,7.691267797458894
338,6.5562942955461425,7.714752263211891,7.606878453067212
339,6.555083408723876,7.7269025792241255,7.591033193982899
340,6.539008388900243,7.784012535428261,7.676231360041435
341,6.555461770775777,7.724792485290319,7.615699781153401
342,6.571323481679516,7.752406568155628,7.578992852524172
343,6.560863872713348,7.7854836167646875,7.665927407931105
344,6.556749719790551,7.739499385952469,7.60433744299711
345,6.537488725714207,7.838945045583014,7.690457477852475
346,6.5611472784274,7.698571120448978,7.574266961724806
347,6.509285469162993,7.629063157397333,7.540480668893094
348,6.562870577111407,7.738661697260054,7.62489017736767
349,6.558683029054413,7.7993249542219045,7.660101419474924
350,6.571006622393811,7.724473740331543,7.560609258127091
351,6.559163893227652,7.798824920804811,7.659641566311663
352,6.538852657555372,7.831545373533556,7.700812835659946
353,6.66422796872029,7.56284729191202,7.395720593635392
354,6.5707530544210835,7.7511268983436645,7.579397007105079
355,6.551126587823588,7.711401269743725,7.561126467050027
356,6.565176264805358,7.653190463930849,7.553536600352889
357,6.527719553949395,7.633894954355707,7.56187771759558
358,6.5582629707116755,7.712717550666571,7.63258352138983
359,6.537155421784373,7.835741498684784,7.6866108617073925
360,6.562056453017798,7.737148972830972,7.624435162234358
361,6.52255669063222,7.702787864570301,7.541516171883747
362,6.562300014101654,7.723353303331534,7.599803294253703
363,6.55312075143949,7.860304465082567,7.715385701798345
364,6.5598447705195335,7.7543296793017245,7.6356557195363575
365,6.633582260620817,7.609901966257957,7.436812281284517
366,6.564317503595121,7.7287181343838425,7.6278908103087355
367,6.556208532653013,7.711040776894361,7.540670880122343
368,6.561881764159889,7.738463009373236,7.623615190436068
369,6.527540145646359,7.629610393574236,7.560796737402957
370,7.371486678344939,6.8070103241770985,6.662021141530733
371,6.520981633649847,7.63724366278216,7.563965336355492
372,6.807152527136256,7.434296438670753,7.298749560680274
373,6.632209039631331,7.687567847020322,7.480352500808419
374,6.565842823579731,7.654611916652758,7.556458752629189
375,6.66740058971855,7.565540686080679,7.40614591193571
376,6.539466323742193,7.829539391982878,7.700217089919877
377,6.5538109153630915,7.705109686308056,7.533669825638968
378,6.676916986010422,7.579284050895232,7.414209945396101
379,6.810853754966728,7.401342662801013,7.25022216708368
380,6.548638400156768,7.645895572110787,7.563142791177123
381,6.566050186091403,7.738227999653769,7.585924424392342
382,6.558981186491253,7.624140270681946,7.540095816033261
383,6.508825703580663,7.7063762833424585,7.551346484941452
384,6.541639578747277,7.691882396701804,7.590218291928954
385,6.802273614191574,7.3918925836981515,7.25630058435342
386,6.611170363350413,7.704786842606574,7.505292712922874
387,6.785623023572723,7.411663793299933,7.284267643360728
388,6.548501216025228,7.712841886719339,7.6378555742553464
389,6.624549412574967,7.612119993646161,7.443819914730453
390,6.555244654763611,7.56189040118469,7.447975765182715
391,6.635710441704768,7.680794121275655,7.475953175009069
392,6.577135862408449,7.65019462865265,7.558693706264364
393,6.554277983147248,7.859322012465383,7.72037333231219
394,6.7919246951601195,7.404962458288179,7.272526799144505
395,6.610034632821112,7.478585121071321,7.348899955038965
396,6.71208311410618,7.44670786890856,7.194162020548033
397,6.546614909461613,7.644177337642566,7.496383569110719
398,6.547753537757783,7.853242166518774,7.701387687831143
399,6.57559449665977,7.473597165443826,7.354254296428371
400,6.602975310021831,7.456414997858632,7.343089863476585
401,7.335934743049931,7.097440388023218,7.009896625963503
402,6.554239222706263,7.684339396138251,7.563919784768367
403,6.588003133071198,7.61938552638391,7.532550634381247
404,6.552164366720704,7.858571991855849,7.715921633558147
405,6.554222766424931,7.705989431401174,7.6066015437414585
406,6.766298281107126,7.45820507208541,7.184278056908889
407,6.550445460373291,7.869317574208381,7.726100785492528
408,6.607397289328344,7.615333779060344,7.490093932650634
409,6.617143997779211,7.5736804901213235,7.450841410896484
410,6.560100555611413,7.8058318207410515,7.674501506681763
411,6.548936091871654,7.867928540156808,7.7221281537885
412,6.849745373021111,7.433943513244907,7.278555351641763
413,6.613152453214239,7.577474153945581,7.454934684607856
414,6.768713348710153,7.452040350481145,7.180257057311612
415,6.562865821381242,7.771976967860161,7.668621549532382
416,6.552918252433636,7.848740066960055,7.69921866300432
417,6.550856319269581,7.681403219590895,7.592663539346846
418,6.783699616597032,7.4476819261478,7.1666721819026575
419,6.531306136250548,7.692926133889957,7.5946352547756115
420,6.674015023793254,7.505990906156794,7.369290946196424
421,6.531118372392884,7.699471772780788,7.597055293477364
422,6.560638137471424,7.684482024165447,7.56107780399577
423,6.677159166807318,7.503869424872527,7.367211079880794
424,6.550680930464068,7.675346768123469,7.588446316538217
425,6.532544600430878,7.700292118313946,7.596745122991974
426,6.541790200309855,7.650405881050645,7.559703804995593
427,6.551622825347631,7.690507803971295,7.600270635513654
428,7.60383566762627,6.7362473366985105,6.666497013963763
429,6.54244646401465,7.654366846927331,7.5643916017426225
430,6.55853097000787,7.6974080205275826,7.623733083515563
431,6.552697720872257,7.673230045540581,7.610404437140868
432,6.712735827018747,7.487552076379083,7.363716109830994
433,6.746126098040058,7.537550855423176,7.383030847275203
434,6.721149335852635,7.400495833617288,7.345377841098314
435,6.567817979482528,7.55340642622143,7.423407754989541
436,7.04183151304225,7.1517636225737,7.048830435151936
437,7.689524067139915,6.829180823839335,6.677549714187233
438,6.737756449778286,7.389444664773521,7.238600171845099
439,6.571249241901978,7.632658796023741,7.5404246034718305
440,6.553725420013133,7.640121599381148,7.526504813834427
441,7.072528643179316,7.171236745432994,7.00061373581062
442,6.5375870271625445,7.651291145167565,7.558680433295662
443,6.544657819071274,7.655404016998128,7.566116227107224
444,6.721604813317472,7.4031070592405275,7.357505383709259
445,6.743457672789686,7.393833650861039,7.2580381558097535
446,6.842332655785467,7.360355664828212,7.297530078229519
447,7.119068149812687,7.141472426877815,7.006341125645345
448,6.708841791545633,7.451177665188254,7.342284603567409
449,7.568314022295636,6.864084551075564,6.747655766527664
450,6.961513502340851,7.303920300829214,7.127892565765342
451,6.840812509450606,7.407719354710252,7.197049098616945
452,6.826266906403885,7.357336951788968,7.191436411587845
453,6.72706767956154,7.483857879472699,7.334902540431763
454,6.879230442980547,7.296235674760271,7.175127030122805
455,6.905580356123756,7.316852109318909,7.108752776556848
456,7.272882411342424,7.041476054158787,6.841401963769168
457,7.353526627304025,6.9790579319483985,6.802388257804378
458,6.941145386875789,7.323392945212937,7.084164387551308
459,7.080031722362351,7.185959465303934,6.989503046404147
460,6.863973357171838,7.309863326695413,7.191204594732477
461,7.511600806892142,6.839814442602909,6.724178169439907
462,7.0662046857414085,7.187723748476244,6.99693059189123
463,6.659517508765162,7.595840685814996,7.470964184877875
464,7.142099849676591,7.200880386446945,7.144766228499467
465,7.5090776094968215,6.930142200997988,6.800768892657744
466,6.626077803760792,7.623203066643663,7.530276246564365
467,6.812743295717967,7.341270575574432,7.284087021608332
468,7.172357000289779,7.208591233482612,7.130951808130286
469,7.201622634097061,7.144464368880136,7.030053987209264
470,7.382257504699665,7.094695695460701,6.985916642526582
471,7.258660626123939,6.992194182901686,6.803718528099591
472,7.15710755134821,7.12637986702242,7.021492925802803
473,7.192258712900329,7.18068174698533,7.111542802376568
474,7.165851038352509,7.204233452091295,7.122435465615889
475,7.495488490555244,6.7345432605211535,6.593486552185079
476,6.600313586176436,7.629815655621401,7.511039677447864
477,6.662878378744345,7.516298633493424,7.324627382577386
478,7.393524210581744,7.122004096223122,7.04006696385286
479,7.302171221814416,7.127171903659624,7.067439796219658
480,6.59855281936473,7.638331470017631,7.524793793133914
481,6.517634980529961,7.708005797356364,7.526132025809211
482,6.518933588482208,7.703789551154402,7.522593182035903
483,7.468573080192957,6.936307484335162,6.831883864851728
484,7.260683428095779,7.121802902244341,7.081703058359841
485,7.37331111862885,6.719121837423537,6.556015221384665
486,7.345316236370467,7.082807595136755,6.99911987337037
487,6.9113489607488106,7.315811340151139,7.141831997973984
488,6.616934955263515,7.599923119850985,7.4585068011441
489,6.649975962078901,7.5838189909843265,7.370043798014852
490,6.989655135777516,7.285133841136825,7.099483275150655
491,6.654410022296722,7.573956833383378,7.355792664524459
492,6.775437258423103,7.448455667348148,7.296682928032728
493,6.954592697091747,7.310985969818799,7.118557129740099
494,7.219802653270983,7.173465890214453,7.093484686063693
495,6.909906424371302,7.40781801822509,7.177255496272889
496,6.9207189880409254,7.3259090026710645,7.13288251657574
497,7.144599170436803,7.184844132984789,7.2171901566125465
498,6.989484074940707,7.348993973725273,7.138851398851983
499,6.639563958825497,7.587961981253809,7.365273365488449
500,7.1225369793923825,7.2200155108338695,7.2772332495600605
501,6.531508294577965,7.778500886515172,7.627388922084522
502,7.218784942190095,7.163751238985414,7.0867295845692215
503,6.916676496491823,7.31470626572396,7.135046305079981
504,6.735620747650033,7.49665018210116,7.321858732777872
505,7.13715506472292,7.210856106533964,7.24740765954583
506,6.959579885331755,7.326240908249416,7.141339175743225
507,6.996635169172416,7.115835510665709,6.9292604621120395
508,7.016123000206618,7.112576222936395,6.929298285220599
509,6.998024550783772,7.112681802589633,6.92418187716803
510,6.937968935792247,7.33928963936252,7.140599447253509
511,6.977854629005425,7.28970174999544,7.130254995558715
512,7.310000300454364,6.906230117889963,6.72728407733229
513,6.9812440129873075,7.296432987841753,7.129802646734761
514,6.952613204387722,7.339395849719384,7.138807568549769
515,7.117184445813953,7.173198145900004,6.996180822356206
516,7.573159606802562,6.920160929021089,6.802850926269886
517,7.230104577334096,7.1163133741145925,6.927279502635703
518,7.5799822997874395,6.7035842922706985,6.617202962676757
519,6.5205461836914855,7.655589933914412,7.527897762189533
520,7.2353264727840685,6.791735870692422,6.7014259105590295
521,7.173598425404143,7.024117289600784,6.785043026111425
522,6.674609335053815,7.499988886539402,7.2515468261259866
523,7.16241953657136,7.042707708337367,6.808265126536939
524,6.519495667831604,7.650478275658846,7.516031269204031
525,7.346598476776181,6.735982293044438,6.621595603581286
526,7.196690987545008,6.999334546181871,6.794840355490237
527,6.687542377036851,7.436102816005739,7.290529225343121
528,7.384797151533072,6.864700189605391,6.654547284718963
529,7.535479593821836,6.724685077271275,6.615604907356542
530,6.671870930926851,7.542089635613551,7.299607333816242
